comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
4.27;357;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.041066;NA;.037611;.052898;.052888;.090000;9;79
3.80;355;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.050468;NA;.040956;.074364;.074355;.120000;7;61
3.91;355;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.042045;NA;.035242;.065857;.065844;.110000;9;63
3.88;355;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.046267;NA;.042384;.058016;.058005;.100000;7;75
3.92;355;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.040973;NA;.041556;.059278;.059269;.100000;7;80
3.80;356;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.042960;NA;.042733;.075172;.075161;.120000;7;68
4.03;355;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.044955;NA;.033817;.065853;.065845;.110000;7;62
3.96;356;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.044460;NA;.035977;.053302;.053290;.100000;7;72
4.05;355;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.039268;NA;.042252;.075505;.075493;.110000;7;69
3.94;355;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.043813;NA;.036897;.050106;.050100;.090000;7;74
3.91;357;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.046480;NA;.040601;.053681;.053672;.100000;7;76
3.82;357;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.039837;NA;.045001;.066392;.066387;.100000;7;75
3.81;357;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.046185;NA;.041350;.076330;.076321;.120000;7;64
3.79;355;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.042662;NA;.042824;.094872;.094866;.140000;7;59
3.82;355;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.046139;NA;.040116;.071296;.071288;.120000;7;65
3.83;357;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.045339;NA;.038319;.083742;.083739;.130000;7;57
3.82;355;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.040195;NA;.036675;.082032;.082028;.120000;8;60
4.04;356;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.041009;NA;.034162;.072147;.072135;.110000;7;61
4.08;355;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.038525;NA;.035152;.075238;.075226;.110000;7;62
4.09;357;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.051125;NA;.036047;.075704;.075685;.120000;7;52
3.75;356;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.046730;NA;.038183;.075532;.075512;.120000;7;56
3.84;357;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.046319;NA;.041756;.091807;.091803;.140000;9;57
3.81;355;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.042714;NA;.043754;.078092;.078080;.120000;7;68
4.02;364;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041972;NA;.040715;.064335;.064324;.100000;7;73
3.91;366;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.039657;NA;.042878;.075662;.075650;.110000;9;70
4.00;365;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.040427;NA;.043292;.061833;.061821;.100000;9;80
3.98;365;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.038277;NA;.044223;.049783;.049778;.090000;8;90
4.09;362;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.052385;NA;.040959;.067568;.067560;.120000;7;65
3.97;365;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041181;NA;.042745;.059855;.059851;.100000;7;79
4.12;356;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.047062;NA;.042110;.062316;.062313;.110000;7;73
4.03;366;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.037527;NA;.042857;.056839;.056828;.090000;7;84
4.12;366;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.051030;NA;.044903;.051778;.051769;.100000;9;79
3.98;365;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041351;NA;.043693;.059258;.059254;.100000;9;80
4.24;362;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.047791;NA;.043757;.051134;.051130;.100000;9;82
4.17;366;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.040823;NA;.033542;.062774;.062765;.100000;9;67
4.28;363;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.050598;NA;.046118;.073315;.073307;.120000;9;66
4.01;365;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.042584;NA;.041676;.069282;.069277;.110000;7;72
4.12;362;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.041936;NA;.041781;.052434;.052425;.090000;7;83
4.33;366;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.046554;NA;.037872;.058984;.058977;.100000;7;65
3.97;365;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.052687;NA;.044816;.048279;.048271;.100000;9;81
4.42;356;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.042622;NA;.043144;.059826;.059822;.100000;9;80
4.00;365;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.040263;NA;.042540;.059081;.059073;.100000;7;80
4.24;365;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.042352;NA;.043327;.070531;.070525;.110000;9;72
4.05;365;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.046428;NA;.041565;.080070;.080066;.130000;7;62
4.16;366;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.042509;NA;.041634;.055481;.055476;.100000;8;81
4.00;366;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.041452;NA;.042063;.053744;.053736;.100000;7;83
3.99;366;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.041842;NA;.043515;.050473;.050461;.090000;7;87
4.11;363;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.039329;NA;.040624;.062121;.062109;.100000;9;77
4.12;365;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.040338;NA;.043176;.061230;.061217;.100000;7;78
4.22;365;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.040138;NA;.043510;.076338;.076325;.120000;9;68
3.97;364;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.047163;NA;.041747;.085662;.085658;.130000;9;60
3.96;364;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.041604;NA;.046302;.073490;.073478;.120000;7;73
4.07;364;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.045293;NA;.040840;.070401;.070392;.120000;9;66
4.15;365;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.042627;NA;.040266;.105191;.105179;.150000;7;53
4.16;365;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.040124;NA;.039775;.093365;.093353;.130000;7;57
3.96;366;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.041693;NA;.043397;.087642;.087620;.130000;9;63
4.13;357;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.042991;NA;.039975;.088739;.088733;.130000;9;60
4.28;366;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.047357;NA;.040426;.086394;.086390;.130000;7;59
3.96;358;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.038980;NA;.043842;.095549;.095536;.130000;9;61
4.00;357;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.041474;NA;.041380;.103794;.103782;.140000;9;54
4.13;366;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.040147;NA;.042164;.094690;.094684;.130000;9;58
3.97;366;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.042089;NA;.044200;.082764;.082752;.120000;9;66
3.97;366;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.041667;NA;.042269;.105819;.105813;.150000;9;54

4.24;369;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;0;16;.039124;NA;.043516;.099613;.099607;.140000;7;56
4.27;368;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;0;16;.035032;NA;.044174;.079462;.079458;.110000;7;69
4.31;369;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;0;16;.038949;NA;.043202;.097469;.097464;.140000;7;58
4.51;359;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;0;16;.055459;NA;.043297;.225314;.225309;.280000;7;28
4.29;364;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;0;16;.039549;NA;.045870;.083224;.083220;.120000;7;66
4.30;369;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;0;16;.038343;NA;.044662;.091885;.091881;.130000;7;61
4.24;368;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;0;16;.044830;NA;.042641;.203657;.203653;.250000;7;32
4.09;367;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;0;16;.039699;NA;.046587;.108358;.108349;.150000;7;55
4.12;369;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;0;16;.039526;NA;.044304;.140436;.140432;.180000;7;44
4.32;359;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;0;16;.039750;NA;.045236;.084957;.084952;.120000;7;65
4.20;368;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;1;16;.039576;NA;.046379;6.416519;6.416514;6.460000;7;1
4.08;369;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;1;16;.045127;NA;.046237;5.056704;5.056696;5.100000;7;1
4.30;359;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;1;16;.036510;NA;.045259;6.044289;6.044284;6.080000;7;1
4.61;368;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;1;16;.045145;NA;.045972;6.448602;6.448598;6.490000;7;1
4.38;369;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;1;16;.039278;NA;.043036;4.934049;4.934045;4.970000;7;1
4.25;370;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;1;16;.044754;NA;.045060;4.107227;4.107223;4.150000;7;1
4.20;368;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;1;16;.038328;NA;.047632;6.108454;6.108448;6.150000;7;1
4.15;368;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;1;16;1.039233;NA;.034011;5.655875;5.655870;6.690000;7;1
4.15;369;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;1;16;.038956;NA;.046019;7.762832;7.762826;7.800000;7;1
4.34;368;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;1;16;.039777;NA;.047441;7.192840;7.192835;7.230000;7;1
4.26;369;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;2;16;.038955;NA;.045599;14.252701;14.252696;14.290000;7;0
4.23;372;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;2;16;.040253;NA;.046895;10.789312;10.789306;10.830000;7;0
4.08;369;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;2;16;.045508;NA;.045420;13.468393;13.468389;13.510000;7;0
4.11;366;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;2;16;1.067791;NA;.051048;12.387634;12.387625;13.450000;7;0
4.30;361;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;2;16;.039883;NA;.044674;10.386711;10.386706;10.430000;7;0
4.36;367;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;2;16;.040114;NA;.045998;10.342578;10.342572;10.380000;7;0
4.12;367;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;2;16;.033136;NA;.032114;11.012664;11.012659;11.050000;7;0
4.36;363;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;2;16;.037691;NA;.032868;9.970314;9.970309;10.010000;7;0
4.08;370;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;2;16;.040220;NA;.045949;11.989220;11.989216;12.030000;7;0
4.39;360;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;2;16;1.055623;NA;.050953;13.268979;13.268972;14.320000;7;0
4.14;369;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;5;16;1.062095;NA;.048268;36.167201;36.167193;37.230000;7;0
4.35;369;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;5;16;.039269;NA;.045257;32.793328;32.793321;32.830000;7;0
4.36;368;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;5;16;.039519;NA;.046526;32.160873;32.160868;32.200000;7;0
4.10;368;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;5;16;.039484;NA;.047301;28.416326;28.416321;28.460000;7;0
4.26;368;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;5;16;2.048414;NA;.050819;30.472254;30.472246;32.520000;7;0
4.33;369;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;5;16;1.045354;NA;.048940;37.260503;37.260496;38.310000;7;0
4.40;368;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;5;16;.039713;NA;.046270;35.220874;35.220868;35.260000;7;0
4.32;368;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;5;16;1.043631;NA;.052649;26.749025;26.749016;27.790000;7;0
4.25;368;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;5;16;.039950;NA;.046308;33.782251;33.782245;33.820000;7;0
4.23;369;1;0;1;32;521;1;0;5;10000;10000;0;0;500;0;0;5;16;.038459;NA;.046542;33.562128;33.562122;33.600000;7;0
4.23;371;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;0;16;.039614;NA;.043776;.061337;.061331;.100000;7;79
4.21;369;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;0;16;.040063;NA;.043331;.077689;.077683;.120000;7;67
4.51;370;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;0;16;.051170;NA;.042911;.067828;.067821;.120000;7;67
4.21;359;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;0;16;.039270;NA;.029583;.075984;.075980;.110000;7;52
4.30;366;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;0;16;.050837;NA;.042620;.088831;.088827;.140000;7;56
4.42;360;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;0;16;.040630;NA;.042987;.057180;.057174;.100000;7;81
4.24;369;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;0;16;.040119;NA;.043142;.055965;.055960;.090000;7;81
4.00;368;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;0;16;.032736;NA;.030176;.061342;.061337;.090000;7;63
4.18;360;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;0;16;.041375;NA;.043729;.059662;.059656;.100000;7;80
4.28;360;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;0;16;.037462;NA;.043403;.091447;.091442;.130000;7;62
4.22;368;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;1;16;.044096;NA;.030693;.946158;.946154;.990000;7;6
4.09;369;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;1;16;.043775;NA;.029750;.680968;.680964;.720000;7;8
4.41;368;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;1;16;.040458;NA;.045440;1.135396;1.135390;1.180000;7;7
4.29;370;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;1;16;.045904;NA;.043633;.922094;.922090;.970000;7;8
4.38;368;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;1;16;.038553;NA;.032164;1.136950;1.136945;1.170000;7;5
4.16;364;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;1;16;.036822;NA;.045317;1.731551;1.731546;1.770000;7;4
4.26;369;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;1;16;.050718;NA;.043007;.897734;.897729;.950000;7;8
4.68;369;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;1;16;.037934;NA;.043676;.904431;.904425;.940000;7;8
4.30;369;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;1;16;1.059315;NA;.034928;1.115986;1.115977;2.180000;7;3
4.08;368;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;1;16;.040245;NA;.044265;1.546891;1.546884;1.590000;7;5
4.27;369;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;2;16;.040396;NA;.044286;1.352296;1.352291;1.390000;7;6
4.31;369;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;2;16;.046187;NA;.044775;1.819303;1.819299;1.870000;7;4
4.08;359;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;2;16;.040824;NA;.044934;1.764892;1.764883;1.810000;7;4
4.08;369;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;2;16;.033994;NA;.030954;1.963754;1.963748;2.000000;7;3
4.36;368;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;2;16;.038003;NA;.046627;2.649583;2.649578;2.690000;7;3
4.20;358;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;2;16;.040546;NA;.045793;3.728223;3.728217;3.770000;7;2
4.22;359;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;2;16;.050728;NA;.042560;4.453194;4.453190;4.500000;7;1
4.22;370;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;2;16;1.040557;NA;.045173;2.199368;2.199364;3.240000;7;2
4.13;359;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;2;16;1.055527;NA;.046902;2.420960;2.420951;3.480000;7;2
4.26;369;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;2;16;1.044268;NA;.043697;2.420412;2.420406;3.460000;7;2
4.25;369;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;5;16;1.061322;NA;.044589;6.493469;6.493463;7.560000;7;1
4.12;368;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;5;16;1.054899;NA;.046963;7.324948;7.324939;8.380000;7;1
4.24;359;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;5;16;1.065529;NA;.045325;7.279914;7.279908;8.350000;7;1
4.16;359;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;5;16;.040345;NA;.044251;6.971794;6.971788;7.010000;7;1
4.19;363;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;5;16;.056293;NA;.045382;5.993867;5.993863;6.050000;7;1
4.24;367;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;5;16;.040506;NA;.044059;7.851525;7.851519;7.890000;7;1
4.14;359;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;5;16;.040398;NA;.043479;8.620067;8.620063;8.660000;7;0
4.56;365;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;5;16;.041289;NA;.044573;8.796622;8.796617;8.840000;7;0
4.13;360;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;5;16;.044934;NA;.030386;6.579229;6.579226;6.620000;7;0
4.29;360;1;0;1;32;522;1;0;5;10000;10000;0;0;500;0;0;5;16;1.051460;NA;.043008;6.633951;6.633947;7.690000;7;1
4.38;397;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;0;16;.040926;NA;.043843;.055948;.055943;.100000;7;83
4.18;397;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;0;16;.039216;NA;.044454;.047548;.047543;.090000;7;93
4.32;399;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;0;16;.041193;NA;.043374;.066831;.066825;.110000;7;74
4.42;398;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;0;16;.046389;NA;.042173;.054554;.054546;.100000;7;78
4.33;398;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;0;16;.034225;NA;.029393;.052661;.052657;.090000;7;69
4.40;398;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;0;16;.037510;NA;.044089;.043360;.043354;.080000;7;97
4.62;400;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;0;16;.040568;NA;.044130;.060405;.060399;.100000;7;79
4.37;398;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;0;16;.039942;NA;.042833;.068005;.068000;.110000;7;74
4.32;398;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;0;16;.045961;NA;.044140;.059564;.059559;.100000;7;76
4.35;398;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;0;16;.038726;NA;.043809;.070039;.070033;.110000;7;74
4.26;396;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;1;16;1.045509;NA;.046761;.916874;.916865;1.960000;7;4
4.36;397;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;1;16;.041085;NA;.044930;1.124674;1.124669;1.170000;7;7
4.28;399;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;1;16;.040704;NA;.045123;1.543775;1.543769;1.580000;7;5
4.40;396;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;1;16;.039963;NA;.045607;.700268;.700262;.740000;7;11
4.49;399;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;1;16;.051900;NA;.043945;.897293;.897289;.950000;11;8
4.26;397;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;1;16;1.045298;NA;.046622;1.318804;1.318796;2.360000;7;3
4.47;397;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;1;16;.038253;NA;.044409;.904444;.904438;.940000;7;8
4.40;398;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;1;16;.039900;NA;.044655;2.472168;2.472162;2.510000;7;3
4.27;397;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;1;16;.039877;NA;.043277;.894966;.894961;.930000;7;8
4.49;396;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;1;16;.046479;NA;.042864;.503797;.503793;.550000;7;14
4.58;399;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;2;16;1.059813;NA;.047056;2.401477;2.401471;3.460000;7;2
4.55;397;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;2;16;1.060666;NA;.046630;2.869315;2.869306;3.930000;7;2
4.41;397;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;2;16;1.061301;NA;.031887;2.420788;2.420784;3.480000;7;1
4.27;396;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;2;16;.040748;NA;.042701;2.393001;2.392995;2.430000;7;3
4.41;399;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;2;16;1.038492;NA;.032561;1.536650;1.536644;2.570000;7;2
4.25;398;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;2;16;.040754;NA;.045114;2.763253;2.763246;2.800000;7;3
4.53;398;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;2;16;.040745;NA;.044447;.905530;.905523;.950000;7;9
4.27;400;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;2;16;.039675;NA;.046681;1.569054;1.569049;1.610000;7;5
4.58;399;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;2;16;.040227;NA;.046811;1.112630;1.112624;1.150000;7;7
4.41;397;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;2;16;1.046295;NA;.034945;.928807;.928802;1.970000;7;3
4.30;397;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;5;16;1.057019;NA;.047949;5.572399;5.572390;6.630000;7;1
4.26;398;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;5;16;.030872;NA;.031089;3.914400;3.914396;3.940000;7;1
4.52;400;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;5;16;1.065565;NA;.046578;2.663355;2.663348;3.730000;7;2
4.30;397;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;5;16;.051042;NA;.044002;4.879690;4.879682;4.930000;7;1
4.28;397;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;5;16;.040747;NA;.044867;6.631500;6.631494;6.670000;7;1
4.28;396;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;5;16;.050855;NA;.044383;4.251222;4.251217;4.300000;7;1
4.26;396;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;5;16;1.040265;NA;.043253;5.650066;5.650060;6.690000;7;1
4.58;398;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;5;16;.050817;NA;.045293;4.058156;4.058152;4.110000;7;2
4.41;399;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;5;16;1.057316;NA;.048017;5.676236;5.676228;6.730000;7;1
4.28;399;2;0;1;32;523;1;0;5;10000;10000;0;0;500;0;0;5;16;1.039284;NA;.047331;3.272497;3.272491;4.310000;7;2
